"","series","year","cong_session","start_date","end_date","middle_date","president","pres_lastname","pres_party","tot_series","tot_series_rep","per_rep_approval","per_rep_approval_w","avg_rep_approval","avg_rep_approval_w","tot_series_dem","per_dem_approval","per_dem_approval_w","avg_dem_approval","avg_dem_approval_w","tot_series_ind","per_ind_approval","per_ind_approval_w","avg_ind_approval","avg_ind_approval_w","avg_inparty_approval","avg_inparty_approval_w","avg_outparty_approval","avg_outparty_approval_w","per_inparty_approval","per_inparty_approval_w","per_outparty_approval_w","avg_approval_diff","avg_approval_diff_w","per_approval_diff","per_approval_diff_w","crisno_during","during_crisis","num_crisis","crisname_during","crisis_closest_pre","crisis_closest_post_start","crisis_closest_post_end","session_startyr","session_endyr","rep_pres","majority_senate","majority_house","divided_leg","divided_gov","pres_support_house","pres_support_senate","nominate_president","nominate_house_median","nominate_senate_median","bicameral_distance","pres_house_distance","pres_senate_distance","nominate_house_dem","nominate_house_rep","polarization_house","nominate_senate_dem","nominate_senate_rep","polarization_senate","polarization_house_lag","polarization_senate_lag","polarization_avg","polarization_avg_lag","election_no","pres_election_date","election_year","perchange_dispinc","unemployment_rate","mid_closest_pre","during_mid","eisenhower","kennedy","johnson","nixon","ford","carter","reagan","bush1","clinton","bush2","obama"
"638","1989-89289",1989,101,10870,10871,1989-10-05,"George H. W. Bush","Bush I","R",750,257,0.828793774319066,0.822440554891579,0.75875486381323,0.739709422282208,215,0.530232558139535,0.557905491840008,0.246511627906977,0.294698694417643,278,0.658273381294964,0.600740355124576,0.467625899280576,0.406519533061295,0.75875486381323,0.739709422282208,0.246511627906977,0.294698694417643,0.828793774319066,0.822440554891579,0.557905491840008,0.512243235906253,0.445010727864565,0.270888282479058,0.264535063051571,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,50.5,67.9,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,3.4,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0
"639","1989-89295",1989,101,10906,10921,1989-11-17,"George H. W. Bush","Bush I","R",1019,300,0.82,0.761599820156892,0.736666666666667,0.659291066924731,423,0.479905437352246,0.48715859341565,0.130023640661939,0.149479180151689,296,0.662162162162162,0.725060232688446,0.486486486486487,0.550018276012427,0.736666666666667,0.659291066924731,0.130023640661939,0.149479180151689,0.82,0.761599820156892,0.48715859341565,0.606643026004728,0.509811886773042,0.33284140658435,0.274441226741242,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,50.5,67.9,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,3.4,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0
"640","1989-GO667",1989,101,10692,10698,1989-04-13,"George H. W. Bush","Bush I","R",1007,371,0.811320754716981,0.789850831031799,0.749326145552561,0.727779344567713,314,0.429936305732484,0.430850642691752,0.168789808917197,0.168288605418175,322,0.509316770186335,0.479682510128673,0.338509316770186,0.312414971382722,0.749326145552561,0.727779344567713,0.168789808917197,0.168288605418175,0.811320754716981,0.789850831031799,0.430850642691752,0.580536336635363,0.559490739149538,0.380470112025229,0.359000188340047,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,50.5,67.9,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-1.2,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"641","1989-PS0189",1989,101,10619,10628,1989-01-31,"George H. W. Bush","Bush I","R",2048,641,0.755070202808112,0.744133860942168,0.72386895475819,0.710385805917047,787,0.415501905972046,0.412995770365341,0.229987293519695,0.232924208783437,620,0.52258064516129,0.523224779482811,0.420967741935484,0.402185878830571,0.72386895475819,0.710385805917047,0.229987293519695,0.232924208783437,0.755070202808112,0.744133860942168,0.412995770365341,0.493881661238495,0.47746159713361,0.342074432442772,0.331138090576827,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,50.5,67.9,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,4.6,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0
"642","1990-1030160",1990,101,11145,11153,1990-07-11,"George H. W. Bush","Bush I","R",1012,342,0.809941520467836,0.771020461244193,0.695906432748538,0.646365652307432,302,0.437086092715232,0.462341266357346,0.0629139072847682,0.0629821084193047,368,0.603260869565217,0.545488805874534,0.380434782608696,0.317569630787424,0.695906432748538,0.646365652307432,0.0629139072847682,0.0629821084193047,0.809941520467836,0.771020461244193,0.462341266357346,0.63299252546377,0.583383543888128,0.34760025411049,0.308679194886847,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0
"643","1990-105023",1990,101,11178,11179,1990-08-09,"George H. W. Bush","Bush I","R",770,250,0.892,0.865558352708817,0.836,0.801757982969284,260,0.653846153846154,0.692312009059466,0.403846153846154,0.428284240227479,260,0.730769230769231,0.696782218034451,0.584615384615385,0.566432774754671,0.836,0.801757982969284,0.403846153846154,0.428284240227479,0.892,0.865558352708817,0.692312009059466,0.432153846153846,0.373473742741805,0.199687990940534,0.173246343649351,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"644","1990-105031",1990,101,11192,11193,1990-08-23,"George H. W. Bush","Bush I","R",767,257,0.88715953307393,0.828351242301065,0.817120622568093,0.767014294282935,231,0.632034632034632,0.677318965459799,0.372294372294372,0.409605553913942,279,0.745519713261649,0.693048574591196,0.594982078853047,0.521006703163133,0.817120622568093,0.767014294282935,0.372294372294372,0.409605553913942,0.88715953307393,0.828351242301065,0.677318965459799,0.444826250273721,0.357408740368993,0.209840567614131,0.151032276841266,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"645","1990-105064",1990,101,11241,11242,1990-10-11,"George H. W. Bush","Bush I","R",757,226,0.814159292035398,0.787560889151244,0.707964601769911,0.669769503637753,231,0.41991341991342,0.408436339912993,-0.0606060606060606,-0.148694767580404,300,0.503333333333333,0.460757396817207,0.153333333333333,0.117972000439962,0.707964601769911,0.669769503637753,-0.0606060606060606,-0.148694767580404,0.814159292035398,0.787560889151244,0.408436339912993,0.768570662375972,0.818464271218157,0.405722952122406,0.379124549238251,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"646","1990-105088",1990,101,11276,11277,1990-11-15,"George H. W. Bush","Bush I","R",754,248,0.774193548387097,0.730875200321597,0.645161290322581,0.597028295599645,244,0.389344262295082,0.387740085115198,-0.155737704918033,-0.166959546628546,262,0.591603053435115,0.625108158087912,0.282442748091603,0.327235598600548,0.645161290322581,0.597028295599645,-0.155737704918033,-0.166959546628546,0.774193548387097,0.730875200321597,0.387740085115198,0.800898995240613,0.763987842228191,0.386453463271899,0.343135115206399,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"647","1990-105090",1990,101,11248,11249,1990-10-18,"George H. W. Bush","Bush I","R",755,252,0.817460317460317,0.787297017990597,0.694444444444444,0.665629634544963,234,0.397435897435897,0.397644711101157,-0.102564102564103,-0.121077375279533,269,0.527881040892193,0.50710616767628,0.197026022304833,0.154289750804688,0.694444444444444,0.665629634544963,-0.102564102564103,-0.121077375279533,0.817460317460317,0.787297017990597,0.397644711101157,0.797008547008547,0.786707009824495,0.41981560635916,0.38965230688944,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"648","1990-105096",1990,101,11276,11277,1990-11-15,"George H. W. Bush","Bush I","R",769,245,0.804081632653061,0.792338639376115,0.657142857142857,0.650043430377026,240,0.4625,0.499739177525043,0.0541666666666667,0.0445581870774428,284,0.633802816901408,0.589889449133,0.362676056338028,0.343282738202055,0.657142857142857,0.650043430377026,0.0541666666666667,0.0445581870774428,0.804081632653061,0.792338639376115,0.499739177525043,0.60297619047619,0.605485243299583,0.304342455128018,0.292599461851071,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"649","1990-122003",1990,101,11192,11195,1990-08-24,"George H. W. Bush","Bush I","R",1010,328,0.914634146341463,0.899733528676556,0.859756097560976,0.83257325684152,322,0.618012422360248,0.660758348725597,0.329192546583851,0.365302430361694,360,0.755555555555556,0.713375462757217,0.608333333333333,0.578742741876178,0.859756097560976,0.83257325684152,0.329192546583851,0.365302430361694,0.914634146341463,0.899733528676556,0.660758348725597,0.530563550977125,0.467270826479826,0.253875797615866,0.238975179950959,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"650","1990-122004",1990,101,11199,11202,1990-08-31,"George H. W. Bush","Bush I","R",1007,343,0.897959183673469,0.840478864251351,0.833819241982507,0.776118919036131,322,0.65527950310559,0.667188273638672,0.397515527950311,0.354986084914356,342,0.730994152046784,0.711143896419402,0.587719298245614,0.568746151805621,0.833819241982507,0.776118919036131,0.397515527950311,0.354986084914356,0.897959183673469,0.840478864251351,0.667188273638672,0.436303714032197,0.421132834121776,0.230770910034797,0.173290590612679,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"651","1990-122005",1990,101,11227,11230,1990-09-28,"George H. W. Bush","Bush I","R",1009,351,0.903133903133903,0.864028742680183,0.846153846153846,0.798906101630284,325,0.523076923076923,0.534434972542983,0.190769230769231,0.186133695565737,333,0.663663663663664,0.620002949917997,0.477477477477477,0.430457169945176,0.846153846153846,0.798906101630284,0.190769230769231,0.186133695565737,0.903133903133903,0.864028742680183,0.534434972542983,0.655384615384615,0.612772406064547,0.36869893059092,0.3295937701372,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.7,0,0,0,0,0,0,0,0,0,1,0,0,0
"652","1990-122006",1990,101,11248,11251,1990-10-19,"George H. W. Bush","Bush I","R",1002,334,0.736526946107784,0.691774287088189,0.55688622754491,0.475365986010272,319,0.363636363636364,0.363913299147986,-0.166144200626959,-0.184531692240305,349,0.530085959885387,0.517829646695309,0.186246418338109,0.165306948317498,0.55688622754491,0.475365986010272,-0.166144200626959,-0.184531692240305,0.736526946107784,0.691774287088189,0.363913299147986,0.723030428171869,0.659897678250577,0.372613646959799,0.327860987940203,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"653","1990-122007",1990,101,11255,11258,1990-10-26,"George H. W. Bush","Bush I","R",1012,342,0.763157894736842,0.71441101888467,0.60233918128655,0.565172495026337,328,0.38109756097561,0.387955863483068,-0.143292682926829,-0.172672130167484,342,0.546783625730994,0.525180949105157,0.201754385964912,0.161681151529502,0.60233918128655,0.565172495026337,-0.143292682926829,-0.172672130167484,0.763157894736842,0.71441101888467,0.387955863483068,0.745631864213379,0.737844625193822,0.375202031253774,0.326455155401602,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"654","1990-122008",1990,101,11276,11279,1990-11-16,"George H. W. Bush","Bush I","R",1018,315,0.768253968253968,0.730006404717763,0.622222222222222,0.587437693467216,330,0.448484848484848,0.451362676873352,0.0272727272727273,-0.0373451648336468,373,0.498659517426273,0.460632362250668,0.160857908847185,0.125341019585689,0.622222222222222,0.587437693467216,0.0272727272727273,-0.0373451648336468,0.768253968253968,0.730006404717763,0.451362676873352,0.594949494949495,0.624782858300863,0.316891291380617,0.278643727844412,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"655","1990-122009",1990,101,11290,11293,1990-11-30,"George H. W. Bush","Bush I","R",1013,365,0.835616438356164,0.794638540810102,0.728767123287671,0.675108679679975,319,0.420062695924765,0.433694652629123,-0.0501567398119122,-0.052727960493871,329,0.574468085106383,0.560310762341624,0.273556231003039,0.268626580665901,0.728767123287671,0.675108679679975,-0.0501567398119122,-0.052727960493871,0.835616438356164,0.794638540810102,0.433694652629123,0.778923863099584,0.727836640173846,0.401921785727042,0.360943888180979,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"656","1990-125014",1990,101,11150,11151,1990-07-12,"George H. W. Bush","Bush I","R",756,242,0.871900826446281,0.831956844684506,0.772727272727273,0.726901136153986,220,0.445454545454545,0.484966889294711,-0.00909090909090909,0.0151950064030561,294,0.642857142857143,0.609767525779958,0.414965986394558,0.370607715885655,0.772727272727273,0.726901136153986,-0.00909090909090909,0.0151950064030561,0.871900826446281,0.831956844684506,0.484966889294711,0.781818181818182,0.71170612975093,0.38693393715157,0.346989955389795,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0
"657","1990-1310700",1990,101,11158,11181,1990-07-31,"George H. W. Bush","Bush I","R",1068,323,0.804953560371517,0.817070669803088,0.702786377708978,0.714180289222729,402,0.475124378109453,0.477172581710626,0.0696517412935323,0.0789661828558243,343,0.583090379008746,0.575327682078058,0.317784256559767,0.326411837912857,0.702786377708978,0.714180289222729,0.0696517412935323,0.0789661828558243,0.804953560371517,0.817070669803088,0.477172581710626,0.633134636415446,0.635214106366905,0.327780978660891,0.339898088092462,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0
"658","1990-1310800",1990,101,11179,11195,1990-08-18,"George H. W. Bush","Bush I","R",1030,290,0.831034482758621,0.835325285278518,0.724137931034483,0.73131991234319,423,0.567375886524823,0.588636902488997,0.269503546099291,0.327970919879616,317,0.640378548895899,0.663007272718833,0.425867507886435,0.453557535488899,0.724137931034483,0.73131991234319,0.269503546099291,0.327970919879616,0.831034482758621,0.835325285278518,0.588636902488997,0.454634384935192,0.403348992463574,0.242397580269624,0.246688382789521,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"659","1990-1310900",1990,101,11221,11239,1990-09-30,"George H. W. Bush","Bush I","R",1049,296,0.861486486486487,0.829690649098641,0.780405405405405,0.73349015676492,428,0.553738317757009,0.576634722474579,0.219626168224299,0.239960780489111,325,0.643076923076923,0.631457231228168,0.452307692307692,0.445219538762019,0.780405405405405,0.73349015676492,0.219626168224299,0.239960780489111,0.861486486486487,0.829690649098641,0.576634722474579,0.560779237181106,0.493529376275809,0.284851764011907,0.253055926624062,NA,0,0,NA,0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-0.1,5.7,0,0,0,0,0,0,0,0,0,1,0,0,0
"660","1990-1311100",1990,101,11270,11286,1990-11-17,"George H. W. Bush","Bush I","R",1063,301,0.730897009966777,0.729294817313007,0.54485049833887,0.544766433809287,402,0.36318407960199,0.370376787968536,-0.154228855721393,-0.14244330033141,360,0.530555555555556,0.495490964088175,0.205555555555556,0.148384489119053,0.54485049833887,0.544766433809287,-0.154228855721393,-0.14244330033141,0.730897009966777,0.729294817313007,0.370376787968536,0.699079354060263,0.687209734140697,0.360520221998242,0.358918029344471,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"661","1990-1311200",1990,101,11298,11314,1990-12-15,"George H. W. Bush","Bush I","R",1077,349,0.808022922636103,0.81888027467837,0.681948424068768,0.687102407131632,387,0.472868217054264,0.465768018280197,0.0387596899224806,0.0610626878972509,341,0.583577712609971,0.593153918768304,0.304985337243402,0.307526030498516,0.681948424068768,0.687102407131632,0.0387596899224806,0.0610626878972509,0.808022922636103,0.81888027467837,0.465768018280197,0.643188734146287,0.626039719234381,0.342254904355906,0.353112256398173,393,1,1,"GULF WAR",0,0,0,1989,1991,1,"D","D",0,1,40,52.2,0.557,-0.134,-0.154,0.02,0.691,0.711,-0.309000000357628,0.331000000238419,0.640000000596046,-0.328999996185303,0.285500004887581,0.614500001072884,0.625999987125397,0.602500006556511,0.627250000834465,0.614249996840954,NA,NA,0,-3.4,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0
